institute,gcm,experiment,ensemble,rcm_name,downscale_realisation,variable,institute_rcm
CNRM,CNRM-CERFACS-CNRM-CM5,rcp85,r1i1p1,ALADIN63,v2,ts,CNRM-ALADIN63
CNRM,CNRM-CERFACS-CNRM-CM5,rcp85,r1i1p1,ALADIN63,v2,rlus,CNRM-ALADIN63
CNRM,CNRM-CERFACS-CNRM-CM5,rcp85,r1i1p1,ALADIN63,v2,rsds,CNRM-ALADIN63
CNRM,CNRM-CERFACS-CNRM-CM5,rcp85,r1i1p1,ALADIN63,v2,rsus,CNRM-ALADIN63
CNRM,CNRM-CERFACS-CNRM-CM5,rcp85,r1i1p1,ALADIN63,v2,rlds,CNRM-ALADIN63
IPSL,MPI-M-MPI-ESM-LR,rcp85,r1i1p1,WRF381P,v1,hfls,IPSL-WRF381P
IPSL,MPI-M-MPI-ESM-LR,rcp85,r1i1p1,WRF381P,v1,hfss,IPSL-WRF381P
IPSL,MPI-M-MPI-ESM-LR,historical,r1i1p1,WRF381P,v1,snc,IPSL-WRF381P
IPSL,MPI-M-MPI-ESM-LR,historical,r1i1p1,WRF381P,v1,ts,IPSL-WRF381P
IPSL,MPI-M-MPI-ESM-LR,historical,r1i1p1,WRF381P,v1,snw,IPSL-WRF381P
IPSL,MPI-M-MPI-ESM-LR,rcp85,r1i1p1,WRF381P,v1,rsds,IPSL-WRF381P
IPSL,MPI-M-MPI-ESM-LR,rcp85,r1i1p1,WRF381P,v1,snc,IPSL-WRF381P
IPSL,MPI-M-MPI-ESM-LR,rcp85,r1i1p1,WRF381P,v1,rlds,IPSL-WRF381P
IPSL,MPI-M-MPI-ESM-LR,rcp85,r1i1p1,WRF381P,v1,rlus,IPSL-WRF381P
IPSL,MPI-M-MPI-ESM-LR,rcp85,r1i1p1,WRF381P,v1,rsus,IPSL-WRF381P
IPSL,MPI-M-MPI-ESM-LR,rcp85,r1i1p1,WRF381P,v1,snw,IPSL-WRF381P
IPSL,MPI-M-MPI-ESM-LR,rcp85,r1i1p1,WRF381P,v1,huss,IPSL-WRF381P
IPSL,MPI-M-MPI-ESM-LR,historical,r1i1p1,WRF381P,v1,hfls,IPSL-WRF381P
IPSL,MPI-M-MPI-ESM-LR,historical,r1i1p1,WRF381P,v1,hfss,IPSL-WRF381P
IPSL,MPI-M-MPI-ESM-LR,historical,r1i1p1,WRF381P,v1,rsus,IPSL-WRF381P
IPSL,MPI-M-MPI-ESM-LR,historical,r1i1p1,WRF381P,v1,rlds,IPSL-WRF381P
IPSL,MPI-M-MPI-ESM-LR,historical,r1i1p1,WRF381P,v1,rlus,IPSL-WRF381P
IPSL,MPI-M-MPI-ESM-LR,historical,r1i1p1,WRF381P,v1,rsds,IPSL-WRF381P
IPSL,MPI-M-MPI-ESM-LR,historical,r1i1p1,WRF381P,v1,huss,IPSL-WRF381P
IPSL,MPI-M-MPI-ESM-LR,rcp85,r1i1p1,WRF381P,v1,ts,IPSL-WRF381P
CNRM,MPI-M-MPI-ESM-LR,historical,r1i1p1,ALADIN63,v1,clh,CNRM-ALADIN63
CNRM,MPI-M-MPI-ESM-LR,historical,r1i1p1,ALADIN63,v1,cll,CNRM-ALADIN63
CNRM,MPI-M-MPI-ESM-LR,historical,r1i1p1,ALADIN63,v1,clm,CNRM-ALADIN63
CNRM,MPI-M-MPI-ESM-LR,historical,r1i1p1,ALADIN63,v1,clt,CNRM-ALADIN63
CNRM,MPI-M-MPI-ESM-LR,historical,r1i1p1,ALADIN63,v1,hfls,CNRM-ALADIN63
CNRM,MPI-M-MPI-ESM-LR,historical,r1i1p1,ALADIN63,v1,hfss,CNRM-ALADIN63
CNRM,MPI-M-MPI-ESM-LR,historical,r1i1p1,ALADIN63,v1,huss,CNRM-ALADIN63
CNRM,MPI-M-MPI-ESM-LR,historical,r1i1p1,ALADIN63,v1,rlds,CNRM-ALADIN63
CNRM,MPI-M-MPI-ESM-LR,historical,r1i1p1,ALADIN63,v1,rlus,CNRM-ALADIN63
CNRM,MPI-M-MPI-ESM-LR,historical,r1i1p1,ALADIN63,v1,rsds,CNRM-ALADIN63
CNRM,MPI-M-MPI-ESM-LR,historical,r1i1p1,ALADIN63,v1,rsus,CNRM-ALADIN63
CNRM,MPI-M-MPI-ESM-LR,historical,r1i1p1,ALADIN63,v1,snc,CNRM-ALADIN63
CNRM,MPI-M-MPI-ESM-LR,historical,r1i1p1,ALADIN63,v1,snw,CNRM-ALADIN63
CNRM,MPI-M-MPI-ESM-LR,historical,r1i1p1,ALADIN63,v1,ts,CNRM-ALADIN63
CNRM,NCC-NorESM1-M,rcp85,r1i1p1,ALADIN63,v1,rlds,CNRM-ALADIN63
CNRM,NCC-NorESM1-M,rcp85,r1i1p1,ALADIN63,v1,rlus,CNRM-ALADIN63
CNRM,NCC-NorESM1-M,rcp85,r1i1p1,ALADIN63,v1,rsds,CNRM-ALADIN63
CNRM,NCC-NorESM1-M,rcp85,r1i1p1,ALADIN63,v1,rsus,CNRM-ALADIN63
CNRM,NCC-NorESM1-M,rcp85,r1i1p1,ALADIN63,v1,snc,CNRM-ALADIN63
CNRM,NCC-NorESM1-M,rcp85,r1i1p1,ALADIN63,v1,snw,CNRM-ALADIN63
CNRM,NCC-NorESM1-M,rcp85,r1i1p1,ALADIN63,v1,clh,CNRM-ALADIN63
CNRM,NCC-NorESM1-M,rcp85,r1i1p1,ALADIN63,v1,cll,CNRM-ALADIN63
CNRM,NCC-NorESM1-M,rcp85,r1i1p1,ALADIN63,v1,clm,CNRM-ALADIN63
CNRM,NCC-NorESM1-M,rcp85,r1i1p1,ALADIN63,v1,clt,CNRM-ALADIN63
CNRM,NCC-NorESM1-M,rcp85,r1i1p1,ALADIN63,v1,hfls,CNRM-ALADIN63
CNRM,NCC-NorESM1-M,rcp85,r1i1p1,ALADIN63,v1,hfss,CNRM-ALADIN63
CNRM,NCC-NorESM1-M,rcp85,r1i1p1,ALADIN63,v1,huss,CNRM-ALADIN63
CNRM,NCC-NorESM1-M,rcp85,r1i1p1,ALADIN63,v1,ts,CNRM-ALADIN63
CNRM,NCC-NorESM1-M,historical,r1i1p1,ALADIN63,v1,clh,CNRM-ALADIN63
CNRM,NCC-NorESM1-M,historical,r1i1p1,ALADIN63,v1,cll,CNRM-ALADIN63
CNRM,NCC-NorESM1-M,historical,r1i1p1,ALADIN63,v1,clm,CNRM-ALADIN63
CNRM,NCC-NorESM1-M,historical,r1i1p1,ALADIN63,v1,clt,CNRM-ALADIN63
CNRM,NCC-NorESM1-M,historical,r1i1p1,ALADIN63,v1,hfls,CNRM-ALADIN63
CNRM,NCC-NorESM1-M,historical,r1i1p1,ALADIN63,v1,hfss,CNRM-ALADIN63
CNRM,NCC-NorESM1-M,historical,r1i1p1,ALADIN63,v1,huss,CNRM-ALADIN63
CNRM,NCC-NorESM1-M,historical,r1i1p1,ALADIN63,v1,rlds,CNRM-ALADIN63
CNRM,NCC-NorESM1-M,historical,r1i1p1,ALADIN63,v1,rlus,CNRM-ALADIN63
CNRM,NCC-NorESM1-M,historical,r1i1p1,ALADIN63,v1,rsds,CNRM-ALADIN63
CNRM,NCC-NorESM1-M,historical,r1i1p1,ALADIN63,v1,rsus,CNRM-ALADIN63
CNRM,NCC-NorESM1-M,historical,r1i1p1,ALADIN63,v1,snc,CNRM-ALADIN63
CNRM,NCC-NorESM1-M,historical,r1i1p1,ALADIN63,v1,snw,CNRM-ALADIN63
CNRM,NCC-NorESM1-M,historical,r1i1p1,ALADIN63,v1,ts,CNRM-ALADIN63
